,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,division,profit_center,work_day,smooth_family,cycle_time,workdata_id,owner,product_id,version,planning_approval_id
640,1048783,2023-01-11 10:38:06.280473,2023-01-11 10:38:06.280473,Marwa,Marwa,False,,2023-01-11 10:38:06.280473,2023-01-11 10:38:06.280473,Marwa,15,105,2023-09-08,1,10.72,4599,officiel,25,4,143
641,1048784,2023-01-11 10:38:06.290628,2023-01-11 10:38:06.290628,Marwa,Marwa,False,,2023-01-11 10:38:06.290628,2023-01-11 10:38:06.290628,Marwa,15,105,2023-09-11,1,10.72,4600,officiel,25,4,143
642,1048785,2023-01-11 10:38:06.300835,2023-01-11 10:38:06.300835,Marwa,Marwa,False,,2023-01-11 10:38:06.300835,2023-01-11 10:38:06.300835,Marwa,15,105,2023-09-12,1,10.72,4601,officiel,25,4,143
643,1048786,2023-01-11 10:38:06.310743,2023-01-11 10:38:06.310743,Marwa,Marwa,False,,2023-01-11 10:38:06.310743,2023-01-11 10:38:06.310743,Marwa,15,105,2023-09-13,1,10.72,4602,officiel,25,4,143
644,1048787,2023-01-11 10:38:06.320460,2023-01-11 10:38:06.320460,Marwa,Marwa,False,,2023-01-11 10:38:06.320460,2023-01-11 10:38:06.320460,Marwa,15,105,2023-09-14,1,10.72,4603,officiel,25,4,143
645,1048788,2023-01-11 10:38:06.335737,2023-01-11 10:38:06.335737,Marwa,Marwa,False,,2023-01-11 10:38:06.335737,2023-01-11 10:38:06.335737,Marwa,15,105,2023-09-15,1,10.72,4604,officiel,25,4,143
646,1048789,2023-01-11 10:38:06.340808,2023-01-11 10:38:06.340808,Marwa,Marwa,False,,2023-01-11 10:38:06.340808,2023-01-11 10:38:06.340808,Marwa,15,105,2023-09-18,1,10.72,4605,officiel,25,4,143
647,1048790,2023-01-11 10:38:06.350751,2023-01-11 10:38:06.350751,Marwa,Marwa,False,,2023-01-11 10:38:06.350751,2023-01-11 10:38:06.350751,Marwa,15,105,2023-09-19,1,10.72,4606,officiel,25,4,143
648,1048791,2023-01-11 10:38:06.360661,2023-01-11 10:38:06.360661,Marwa,Marwa,False,,2023-01-11 10:38:06.360661,2023-01-11 10:38:06.360661,Marwa,15,105,2023-09-20,1,10.72,4607,officiel,25,4,143
649,1048792,2023-01-11 10:38:06.370605,2023-01-11 10:38:06.370605,Marwa,Marwa,False,,2023-01-11 10:38:06.370605,2023-01-11 10:38:06.370605,Marwa,15,105,2023-09-21,1,10.72,4608,officiel,25,4,143
650,1048793,2023-01-11 10:38:06.375583,2023-01-11 10:38:06.375583,Marwa,Marwa,False,,2023-01-11 10:38:06.375583,2023-01-11 10:38:06.375583,Marwa,15,105,2023-09-22,1,10.72,4609,officiel,25,4,143
651,1048794,2023-01-11 10:38:06.390624,2023-01-11 10:38:06.390624,Marwa,Marwa,False,,2023-01-11 10:38:06.390624,2023-01-11 10:38:06.390624,Marwa,15,105,2023-09-25,1,10.72,4610,officiel,25,4,143
652,1048795,2023-01-11 10:38:06.400639,2023-01-11 10:38:06.400639,Marwa,Marwa,False,,2023-01-11 10:38:06.400639,2023-01-11 10:38:06.400639,Marwa,15,105,2023-09-26,1,10.72,4611,officiel,25,4,143
653,1048796,2023-01-11 10:38:06.400639,2023-01-11 10:38:06.400639,Marwa,Marwa,False,,2023-01-11 10:38:06.400639,2023-01-11 10:38:06.400639,Marwa,15,105,2023-09-28,1,10.72,4612,officiel,25,4,143
654,1048797,2023-01-11 10:38:06.410877,2023-01-11 10:38:06.410877,Marwa,Marwa,False,,2023-01-11 10:38:06.410877,2023-01-11 10:38:06.410877,Marwa,15,105,2023-09-29,1,10.72,4613,officiel,25,4,143
655,1048798,2023-01-11 10:38:06.420612,2023-01-11 10:38:06.420612,Marwa,Marwa,False,,2023-01-11 10:38:06.420612,2023-01-11 10:38:06.420612,Marwa,15,105,2023-10-02,1,10.72,4619,officiel,25,4,143
656,1048799,2023-01-11 10:38:06.430550,2023-01-11 10:38:06.430550,Marwa,Marwa,False,,2023-01-11 10:38:06.430550,2023-01-11 10:38:06.430550,Marwa,15,105,2023-10-03,1,10.72,4620,officiel,25,4,143
657,1048800,2023-01-11 10:38:06.440474,2023-01-11 10:38:06.440474,Marwa,Marwa,False,,2023-01-11 10:38:06.440474,2023-01-11 10:38:06.440474,Marwa,15,105,2023-10-04,1,10.72,4621,officiel,25,4,143
658,1048801,2023-01-11 10:38:06.455976,2023-01-11 10:38:06.455976,Marwa,Marwa,False,,2023-01-11 10:38:06.455976,2023-01-11 10:38:06.455976,Marwa,15,105,2023-10-05,1,10.72,4622,officiel,25,4,143
659,1048802,2023-01-11 10:38:06.460647,2023-01-11 10:38:06.460647,Marwa,Marwa,False,,2023-01-11 10:38:06.460647,2023-01-11 10:38:06.460647,Marwa,15,105,2023-10-06,1,10.72,4623,officiel,25,4,143
660,1048803,2023-01-11 10:38:06.470924,2023-01-11 10:38:06.470924,Marwa,Marwa,False,,2023-01-11 10:38:06.470924,2023-01-11 10:38:06.470924,Marwa,15,105,2023-10-09,1,10.72,4624,officiel,25,4,143
661,1048804,2023-01-11 10:38:06.480627,2023-01-11 10:38:06.480627,Marwa,Marwa,False,,2023-01-11 10:38:06.480627,2023-01-11 10:38:06.480627,Marwa,15,105,2023-10-10,1,10.72,4625,officiel,25,4,143
662,1048805,2023-01-11 10:38:06.490797,2023-01-11 10:38:06.490797,Marwa,Marwa,False,,2023-01-11 10:38:06.490797,2023-01-11 10:38:06.490797,Marwa,15,105,2023-10-11,1,10.72,4626,officiel,25,4,143
663,1048806,2023-01-11 10:38:06.500845,2023-01-11 10:38:06.500845,Marwa,Marwa,False,,2023-01-11 10:38:06.500845,2023-01-11 10:38:06.500845,Marwa,15,105,2023-10-12,1,10.72,4627,officiel,25,4,143
664,1048807,2023-01-11 10:38:06.500845,2023-01-11 10:38:06.500845,Marwa,Marwa,False,,2023-01-11 10:38:06.500845,2023-01-11 10:38:06.500845,Marwa,15,105,2023-10-13,1,10.72,4628,officiel,25,4,143
665,1048808,2023-01-11 10:38:06.510656,2023-01-11 10:38:06.510656,Marwa,Marwa,False,,2023-01-11 10:38:06.510656,2023-01-11 10:38:06.510656,Marwa,15,105,2023-10-16,1,10.72,4629,officiel,25,4,143
666,1048809,2023-01-11 10:38:06.525723,2023-01-11 10:38:06.525723,Marwa,Marwa,False,,2023-01-11 10:38:06.525723,2023-01-11 10:38:06.525723,Marwa,15,105,2023-10-17,1,10.72,4630,officiel,25,4,143
667,1048810,2023-01-11 10:38:06.530829,2023-01-11 10:38:06.530829,Marwa,Marwa,False,,2023-01-11 10:38:06.530829,2023-01-11 10:38:06.530829,Marwa,15,105,2023-10-18,1,10.72,4631,officiel,25,4,143
668,1048811,2023-01-11 10:38:06.540908,2023-01-11 10:38:06.540908,Marwa,Marwa,False,,2023-01-11 10:38:06.540908,2023-01-11 10:38:06.540908,Marwa,15,105,2023-10-19,1,10.72,4632,officiel,25,4,143
669,1048812,2023-01-11 10:38:06.555906,2023-01-11 10:38:06.555906,Marwa,Marwa,False,,2023-01-11 10:38:06.555906,2023-01-11 10:38:06.555906,Marwa,15,105,2023-10-20,1,10.72,4633,officiel,25,4,143
670,1048813,2023-01-11 10:38:06.565644,2023-01-11 10:38:06.565644,Marwa,Marwa,False,,2023-01-11 10:38:06.565644,2023-01-11 10:38:06.565644,Marwa,15,105,2023-10-23,1,10.72,4634,officiel,25,4,143
671,1048814,2023-01-11 10:38:06.570770,2023-01-11 10:38:06.570770,Marwa,Marwa,False,,2023-01-11 10:38:06.570770,2023-01-11 10:38:06.570770,Marwa,15,105,2023-10-24,1,10.72,4635,officiel,25,4,143
672,1048815,2023-01-11 10:38:06.580587,2023-01-11 10:38:06.580587,Marwa,Marwa,False,,2023-01-11 10:38:06.580587,2023-01-11 10:38:06.580587,Marwa,15,105,2023-10-25,1,10.72,4636,officiel,25,4,143
673,1048816,2023-01-11 10:38:06.590569,2023-01-11 10:38:06.590569,Marwa,Marwa,False,,2023-01-11 10:38:06.590569,2023-01-11 10:38:06.590569,Marwa,15,105,2023-10-26,1,10.72,4637,officiel,25,4,143
674,1048817,2023-01-11 10:38:06.600601,2023-01-11 10:38:06.600601,Marwa,Marwa,False,,2023-01-11 10:38:06.600601,2023-01-11 10:38:06.600601,Marwa,15,105,2023-10-27,1,10.72,4638,officiel,25,4,143
675,1048818,2023-01-11 10:38:06.615651,2023-01-11 10:38:06.615651,Marwa,Marwa,False,,2023-01-11 10:38:06.615651,2023-01-11 10:38:06.615651,Marwa,15,105,2023-10-30,1,10.72,4639,officiel,25,4,143
676,1048819,2023-01-11 10:38:06.620794,2023-01-11 10:38:06.620794,Marwa,Marwa,False,,2023-01-11 10:38:06.620794,2023-01-11 10:38:06.620794,Marwa,15,105,2023-10-31,1,10.72,4640,officiel,25,4,143
677,1048820,2023-01-11 10:38:06.630570,2023-01-11 10:38:06.630570,Marwa,Marwa,False,,2023-01-11 10:38:06.630570,2023-01-11 10:38:06.630570,Marwa,15,105,2023-11-01,1,10.72,4644,officiel,25,4,143
678,1048821,2023-01-11 10:38:06.640924,2023-01-11 10:38:06.640924,Marwa,Marwa,False,,2023-01-11 10:38:06.640924,2023-01-11 10:38:06.640924,Marwa,15,105,2023-11-02,1,10.72,4645,officiel,25,4,143
679,1048822,2023-01-11 10:38:06.650552,2023-01-11 10:38:06.650552,Marwa,Marwa,False,,2023-01-11 10:38:06.650552,2023-01-11 10:38:06.650552,Marwa,15,105,2023-11-03,1,10.72,4646,officiel,25,4,143
680,1048823,2023-01-11 10:38:06.660671,2023-01-11 10:38:06.660671,Marwa,Marwa,False,,2023-01-11 10:38:06.660671,2023-01-11 10:38:06.660671,Marwa,15,105,2023-11-06,1,10.72,4647,officiel,25,4,143
681,1048824,2023-01-11 10:38:06.675663,2023-01-11 10:38:06.675663,Marwa,Marwa,False,,2023-01-11 10:38:06.675663,2023-01-11 10:38:06.675663,Marwa,15,105,2023-11-07,1,10.72,4648,officiel,25,4,143
682,1048825,2023-01-11 10:38:06.685225,2023-01-11 10:38:06.685225,Marwa,Marwa,False,,2023-01-11 10:38:06.685320,2023-01-11 10:38:06.685320,Marwa,15,105,2023-11-08,1,10.72,4649,officiel,25,4,143
683,1048826,2023-01-11 10:38:06.692107,2023-01-11 10:38:06.692107,Marwa,Marwa,False,,2023-01-11 10:38:06.692107,2023-01-11 10:38:06.692107,Marwa,15,105,2023-11-09,1,10.72,4650,officiel,25,4,143
684,1048827,2023-01-11 10:38:06.700976,2023-01-11 10:38:06.700976,Marwa,Marwa,False,,2023-01-11 10:38:06.700976,2023-01-11 10:38:06.700976,Marwa,15,105,2023-11-10,1,10.72,4651,officiel,25,4,143
685,1048828,2023-01-11 10:38:06.710554,2023-01-11 10:38:06.710554,Marwa,Marwa,False,,2023-01-11 10:38:06.710554,2023-01-11 10:38:06.710554,Marwa,15,105,2023-11-13,1,10.72,4652,officiel,25,4,143
686,1048829,2023-01-11 10:38:06.720810,2023-01-11 10:38:06.720810,Marwa,Marwa,False,,2023-01-11 10:38:06.720810,2023-01-11 10:38:06.720810,Marwa,15,105,2023-11-14,1,10.72,4653,officiel,25,4,143
687,1048830,2023-01-11 10:38:06.735438,2023-01-11 10:38:06.735438,Marwa,Marwa,False,,2023-01-11 10:38:06.735438,2023-01-11 10:38:06.735438,Marwa,15,105,2023-11-15,1,10.72,4654,officiel,25,4,143
688,1048831,2023-01-11 10:38:06.740494,2023-01-11 10:38:06.740494,Marwa,Marwa,False,,2023-01-11 10:38:06.740494,2023-01-11 10:38:06.740494,Marwa,15,105,2023-11-16,1,10.72,4655,officiel,25,4,143
689,1048832,2023-01-11 10:38:06.750549,2023-01-11 10:38:06.750549,Marwa,Marwa,False,,2023-01-11 10:38:06.750549,2023-01-11 10:38:06.750549,Marwa,15,105,2023-11-17,1,10.72,4656,officiel,25,4,143
690,1048833,2023-01-11 10:38:06.760680,2023-01-11 10:38:06.760680,Marwa,Marwa,False,,2023-01-11 10:38:06.760680,2023-01-11 10:38:06.760680,Marwa,15,105,2023-11-20,1,10.72,4657,officiel,25,4,143
691,1048834,2023-01-11 10:38:06.770775,2023-01-11 10:38:06.770775,Marwa,Marwa,False,,2023-01-11 10:38:06.770775,2023-01-11 10:38:06.770775,Marwa,15,105,2023-11-21,1,10.72,4658,officiel,25,4,143
692,1048835,2023-01-11 10:38:06.775789,2023-01-11 10:38:06.775789,Marwa,Marwa,False,,2023-01-11 10:38:06.775789,2023-01-11 10:38:06.775789,Marwa,15,105,2023-11-22,1,10.72,4659,officiel,25,4,143
693,1048836,2023-01-11 10:38:06.790920,2023-01-11 10:38:06.790920,Marwa,Marwa,False,,2023-01-11 10:38:06.790920,2023-01-11 10:38:06.790920,Marwa,15,105,2023-11-23,1,10.72,4660,officiel,25,4,143
694,1048837,2023-01-11 10:38:06.800844,2023-01-11 10:38:06.800844,Marwa,Marwa,False,,2023-01-11 10:38:06.800844,2023-01-11 10:38:06.800844,Marwa,15,105,2023-11-24,1,10.72,4661,officiel,25,4,143
695,1048838,2023-01-11 10:38:06.810676,2023-01-11 10:38:06.810676,Marwa,Marwa,False,,2023-01-11 10:38:06.810676,2023-01-11 10:38:06.810676,Marwa,15,105,2023-11-27,1,10.72,4662,officiel,25,4,143
696,1048839,2023-01-11 10:38:06.820822,2023-01-11 10:38:06.820822,Marwa,Marwa,False,,2023-01-11 10:38:06.820822,2023-01-11 10:38:06.820822,Marwa,15,105,2023-11-28,1,10.72,4663,officiel,25,4,143
697,1048840,2023-01-11 10:38:06.830617,2023-01-11 10:38:06.830617,Marwa,Marwa,False,,2023-01-11 10:38:06.830617,2023-01-11 10:38:06.830617,Marwa,15,105,2023-11-29,1,10.72,4664,officiel,25,4,143
698,1048841,2023-01-11 10:38:06.830617,2023-01-11 10:38:06.830617,Marwa,Marwa,False,,2023-01-11 10:38:06.830617,2023-01-11 10:38:06.830617,Marwa,15,105,2023-11-30,1,10.72,4665,officiel,25,4,143
699,1048842,2023-01-11 10:38:06.850698,2023-01-11 10:38:06.850698,Marwa,Marwa,False,,2023-01-11 10:38:06.850698,2023-01-11 10:38:06.850698,Marwa,15,105,2023-12-01,1,10.72,4667,officiel,25,4,143
700,1048843,2023-01-11 10:38:06.860521,2023-01-11 10:38:06.860521,Marwa,Marwa,False,,2023-01-11 10:38:06.860521,2023-01-11 10:38:06.860521,Marwa,15,105,2023-12-04,1,10.72,4668,officiel,25,4,143
701,1048844,2023-01-11 10:38:06.870418,2023-01-11 10:38:06.870418,Marwa,Marwa,False,,2023-01-11 10:38:06.870418,2023-01-11 10:38:06.870418,Marwa,15,105,2023-12-05,1,10.72,4669,officiel,25,4,143
702,1048845,2023-01-11 10:38:06.880823,2023-01-11 10:38:06.880823,Marwa,Marwa,False,,2023-01-11 10:38:06.880823,2023-01-11 10:38:06.880823,Marwa,15,105,2023-12-06,1,10.72,4670,officiel,25,4,143
703,1048846,2023-01-11 10:38:06.880823,2023-01-11 10:38:06.880823,Marwa,Marwa,False,,2023-01-11 10:38:06.880823,2023-01-11 10:38:06.880823,Marwa,15,105,2023-12-07,1,10.72,4671,officiel,25,4,143
704,1048847,2023-01-11 10:38:06.898628,2023-01-11 10:38:06.898628,Marwa,Marwa,False,,2023-01-11 10:38:06.898628,2023-01-11 10:38:06.898628,Marwa,15,105,2023-12-08,1,10.72,4672,officiel,25,4,143
705,1048848,2023-01-11 10:38:07.140992,2023-01-11 10:38:07.140992,Marwa,Marwa,False,,2023-01-11 10:38:07.140992,2023-01-11 10:38:07.140992,Marwa,15,105,2023-12-11,1,10.72,4673,officiel,25,4,143
706,1048849,2023-01-11 10:38:07.151355,2023-01-11 10:38:07.151355,Marwa,Marwa,False,,2023-01-11 10:38:07.151355,2023-01-11 10:38:07.151355,Marwa,15,105,2023-12-12,1,10.72,4674,officiel,25,4,143
707,1048850,2023-01-11 10:38:07.160669,2023-01-11 10:38:07.160669,Marwa,Marwa,False,,2023-01-11 10:38:07.160669,2023-01-11 10:38:07.160669,Marwa,15,105,2023-12-13,1,10.72,4675,officiel,25,4,143
708,1048851,2023-01-11 10:38:07.170668,2023-01-11 10:38:07.170668,Marwa,Marwa,False,,2023-01-11 10:38:07.170668,2023-01-11 10:38:07.170668,Marwa,15,105,2023-12-14,1,10.72,4676,officiel,25,4,143
709,1048852,2023-01-11 10:38:07.185658,2023-01-11 10:38:07.185658,Marwa,Marwa,False,,2023-01-11 10:38:07.185658,2023-01-11 10:38:07.185658,Marwa,15,105,2023-12-15,1,10.72,4677,officiel,25,4,143
710,1048853,2023-01-11 10:38:07.190763,2023-01-11 10:38:07.190763,Marwa,Marwa,False,,2023-01-11 10:38:07.190763,2023-01-11 10:38:07.190763,Marwa,15,105,2023-12-18,1,10.72,4678,officiel,25,4,143
711,1048854,2023-01-11 10:38:07.200778,2023-01-11 10:38:07.200778,Marwa,Marwa,False,,2023-01-11 10:38:07.200778,2023-01-11 10:38:07.200778,Marwa,15,105,2023-12-19,1,10.72,4679,officiel,25,4,143
712,1048855,2023-01-11 10:38:07.210845,2023-01-11 10:38:07.210845,Marwa,Marwa,False,,2023-01-11 10:38:07.210845,2023-01-11 10:38:07.210845,Marwa,15,105,2023-12-20,1,10.72,4680,officiel,25,4,143
713,1048856,2023-01-11 10:38:07.220569,2023-01-11 10:38:07.220569,Marwa,Marwa,False,,2023-01-11 10:38:07.220569,2023-01-11 10:38:07.220569,Marwa,15,105,2023-12-21,1,10.72,4681,officiel,25,4,143
714,1048857,2023-01-11 10:38:07.230613,2023-01-11 10:38:07.230613,Marwa,Marwa,False,,2023-01-11 10:38:07.230613,2023-01-11 10:38:07.230613,Marwa,15,105,2023-12-22,1,10.72,4682,officiel,25,4,143
715,1048858,2023-01-11 10:38:07.240613,2023-01-11 10:38:07.240613,Marwa,Marwa,False,,2023-01-11 10:38:07.240613,2023-01-11 10:38:07.240613,Marwa,15,105,2023-12-25,1,10.72,4683,officiel,25,4,143
716,1048859,2023-01-11 10:38:07.251293,2023-01-11 10:38:07.251293,Marwa,Marwa,False,,2023-01-11 10:38:07.251293,2023-01-11 10:38:07.251293,Marwa,15,105,2023-12-26,1,10.72,4684,officiel,25,4,143
717,1048860,2023-01-11 10:38:07.260814,2023-01-11 10:38:07.260814,Marwa,Marwa,False,,2023-01-11 10:38:07.260814,2023-01-11 10:38:07.260814,Marwa,15,105,2023-12-27,1,10.72,4685,officiel,25,4,143
718,1048861,2023-01-11 10:38:07.270574,2023-01-11 10:38:07.270574,Marwa,Marwa,False,,2023-01-11 10:38:07.270574,2023-01-11 10:38:07.270574,Marwa,15,105,2023-12-28,1,10.72,4686,officiel,25,4,143
719,1048862,2023-01-11 10:38:07.280658,2023-01-11 10:38:07.280658,Marwa,Marwa,False,,2023-01-11 10:38:07.280658,2023-01-11 10:38:07.280658,Marwa,15,105,2023-12-29,1,10.72,4687,officiel,25,4,143
720,1048863,2023-01-11 10:38:07.290528,2023-01-11 10:38:07.290528,Marwa,Marwa,False,,2023-01-11 10:38:07.290528,2023-01-11 10:38:07.290528,Marwa,15,105,2022-12-19,1,10.72,4422,officiel,25,4,143
721,1048864,2023-01-11 10:38:07.290528,2023-01-11 10:38:07.290528,Marwa,Marwa,False,,2023-01-11 10:38:07.290528,2023-01-11 10:38:07.290528,Marwa,15,105,2022-12-20,1,10.72,4423,officiel,25,4,143
722,1048865,2023-01-11 10:38:07.300659,2023-01-11 10:38:07.300659,Marwa,Marwa,False,,2023-01-11 10:38:07.300659,2023-01-11 10:38:07.300659,Marwa,15,105,2022-12-21,1,10.72,4424,officiel,25,4,143
723,1048866,2023-01-11 10:38:07.310565,2023-01-11 10:38:07.310565,Marwa,Marwa,False,,2023-01-11 10:38:07.310565,2023-01-11 10:38:07.310565,Marwa,15,105,2022-12-22,1,10.72,4425,officiel,25,4,143
724,1048867,2023-01-11 10:38:07.325891,2023-01-11 10:38:07.325891,Marwa,Marwa,False,,2023-01-11 10:38:07.325891,2023-01-11 10:38:07.325891,Marwa,15,105,2022-12-23,1,10.72,4426,officiel,25,4,143
725,1048868,2023-01-11 10:38:07.330473,2023-01-11 10:38:07.330473,Marwa,Marwa,False,,2023-01-11 10:38:07.330473,2023-01-11 10:38:07.330473,Marwa,15,105,2023-01-02,1,10.72,4427,officiel,25,4,143
726,1048869,2023-01-11 10:38:07.340840,2023-01-11 10:38:07.340840,Marwa,Marwa,False,,2023-01-11 10:38:07.340840,2023-01-11 10:38:07.340840,Marwa,15,105,2023-01-03,1,10.72,4428,officiel,25,4,143
727,1048870,2023-01-11 10:38:07.351376,2023-01-11 10:38:07.351376,Marwa,Marwa,False,,2023-01-11 10:38:07.351376,2023-01-11 10:38:07.351376,Marwa,15,105,2023-01-04,1,10.72,4429,officiel,25,4,143
728,1048871,2023-01-11 10:38:07.360720,2023-01-11 10:38:07.360720,Marwa,Marwa,False,,2023-01-11 10:38:07.360720,2023-01-11 10:38:07.360720,Marwa,15,105,2023-01-05,1,10.72,4430,officiel,25,4,143
729,1048872,2023-01-11 10:38:07.370586,2023-01-11 10:38:07.370586,Marwa,Marwa,False,,2023-01-11 10:38:07.370586,2023-01-11 10:38:07.370586,Marwa,15,105,2023-01-06,1,10.72,4431,officiel,25,4,143
730,1048873,2023-01-11 10:38:07.380812,2023-01-11 10:38:07.380812,Marwa,Marwa,False,,2023-01-11 10:38:07.380812,2023-01-11 10:38:07.380812,Marwa,15,105,2023-01-09,1,10.72,4432,officiel,25,4,143
731,1048874,2023-01-11 10:38:07.391019,2023-01-11 10:38:07.391019,Marwa,Marwa,False,,2023-01-11 10:38:07.391019,2023-01-11 10:38:07.391019,Marwa,15,105,2023-01-10,1,10.72,4433,officiel,25,4,143
732,1048875,2023-01-11 10:38:07.400875,2023-01-11 10:38:07.400875,Marwa,Marwa,False,,2023-01-11 10:38:07.400875,2023-01-11 10:38:07.400875,Marwa,15,105,2023-01-11,1,10.72,4434,officiel,25,4,143
733,1048876,2023-01-11 10:38:07.413894,2023-01-11 10:38:07.413894,Marwa,Marwa,False,,2023-01-11 10:38:07.413894,2023-01-11 10:38:07.413894,Marwa,15,105,2023-01-12,1,10.72,4435,officiel,25,4,143
734,1048877,2023-01-11 10:38:07.420535,2023-01-11 10:38:07.420535,Marwa,Marwa,False,,2023-01-11 10:38:07.420535,2023-01-11 10:38:07.420535,Marwa,15,105,2023-01-13,1,10.72,4436,officiel,25,4,143
735,1048878,2023-01-11 10:38:07.435848,2023-01-11 10:38:07.435848,Marwa,Marwa,False,,2023-01-11 10:38:07.435848,2023-01-11 10:38:07.435848,Marwa,15,105,2023-01-16,1,10.72,4437,officiel,25,4,143
736,1048879,2023-01-11 10:38:07.441000,2023-01-11 10:38:07.441000,Marwa,Marwa,False,,2023-01-11 10:38:07.441000,2023-01-11 10:38:07.441000,Marwa,15,105,2023-01-17,1,10.72,4438,officiel,25,4,143
737,1048880,2023-01-11 10:38:07.451266,2023-01-11 10:38:07.451266,Marwa,Marwa,False,,2023-01-11 10:38:07.451266,2023-01-11 10:38:07.451266,Marwa,15,105,2023-01-18,1,10.72,4439,officiel,25,4,143
738,1048881,2023-01-11 10:38:07.460496,2023-01-11 10:38:07.460496,Marwa,Marwa,False,,2023-01-11 10:38:07.460496,2023-01-11 10:38:07.460496,Marwa,15,105,2023-01-19,1,10.72,4440,officiel,25,4,143
739,1048882,2023-01-11 10:38:07.475675,2023-01-11 10:38:07.475675,Marwa,Marwa,False,,2023-01-11 10:38:07.475675,2023-01-11 10:38:07.475675,Marwa,15,105,2023-01-20,1,10.72,4441,officiel,25,4,143
740,1048883,2023-01-11 10:38:07.480785,2023-01-11 10:38:07.480785,Marwa,Marwa,False,,2023-01-11 10:38:07.480785,2023-01-11 10:38:07.480785,Marwa,15,105,2023-01-23,1,10.72,4442,officiel,25,4,143
741,1048884,2023-01-11 10:38:07.490632,2023-01-11 10:38:07.490632,Marwa,Marwa,False,,2023-01-11 10:38:07.490632,2023-01-11 10:38:07.490632,Marwa,15,105,2023-01-24,1,10.72,4443,officiel,25,4,143
742,1048885,2023-01-11 10:38:07.500531,2023-01-11 10:38:07.500531,Marwa,Marwa,False,,2023-01-11 10:38:07.500531,2023-01-11 10:38:07.500531,Marwa,15,105,2023-01-25,1,10.72,4444,officiel,25,4,143
743,1048886,2023-01-11 10:38:07.510930,2023-01-11 10:38:07.510930,Marwa,Marwa,False,,2023-01-11 10:38:07.510930,2023-01-11 10:38:07.510930,Marwa,15,105,2023-01-26,1,10.72,4445,officiel,25,4,143
744,1048887,2023-01-11 10:38:07.520875,2023-01-11 10:38:07.520875,Marwa,Marwa,False,,2023-01-11 10:38:07.520875,2023-01-11 10:38:07.520875,Marwa,15,105,2023-01-27,1,10.72,4446,officiel,25,4,143
745,1048888,2023-01-11 10:38:07.530646,2023-01-11 10:38:07.530646,Marwa,Marwa,False,,2023-01-11 10:38:07.530646,2023-01-11 10:38:07.530646,Marwa,15,105,2023-02-13,1,10.72,4688,officiel,25,4,143
746,1048889,2023-01-11 10:38:07.540566,2023-01-11 10:38:07.540566,Marwa,Marwa,False,,2023-01-11 10:38:07.540566,2023-01-11 10:38:07.540566,Marwa,15,105,2023-02-01,1,10.72,4449,officiel,25,4,143
747,1048890,2023-01-11 10:38:07.551967,2023-01-11 10:38:07.551967,Marwa,Marwa,False,,2023-01-11 10:38:07.551967,2023-01-11 10:38:07.551967,Marwa,15,105,2023-02-02,1,10.72,4450,officiel,25,4,143
748,1048891,2023-01-11 10:38:07.560465,2023-01-11 10:38:07.560465,Marwa,Marwa,False,,2023-01-11 10:38:07.560465,2023-01-11 10:38:07.560465,Marwa,15,105,2023-02-03,1,10.72,4451,officiel,25,4,143
749,1048892,2023-01-11 10:38:07.570904,2023-01-11 10:38:07.570904,Marwa,Marwa,False,,2023-01-11 10:38:07.570904,2023-01-11 10:38:07.570904,Marwa,15,105,2023-02-06,1,10.72,4452,officiel,25,4,143
750,1048893,2023-01-11 10:38:07.580615,2023-01-11 10:38:07.580615,Marwa,Marwa,False,,2023-01-11 10:38:07.580615,2023-01-11 10:38:07.580615,Marwa,15,105,2023-02-07,1,10.72,4453,officiel,25,4,143
751,1048894,2023-01-11 10:38:07.591028,2023-01-11 10:38:07.591028,Marwa,Marwa,False,,2023-01-11 10:38:07.591028,2023-01-11 10:38:07.591028,Marwa,15,105,2023-02-08,1,10.72,4454,officiel,25,4,143
752,1048895,2023-01-11 10:38:07.600633,2023-01-11 10:38:07.600633,Marwa,Marwa,False,,2023-01-11 10:38:07.600633,2023-01-11 10:38:07.600633,Marwa,15,105,2023-02-09,1,10.72,4455,officiel,25,4,143
753,1048896,2023-01-11 10:38:07.610663,2023-01-11 10:38:07.610663,Marwa,Marwa,False,,2023-01-11 10:38:07.610663,2023-01-11 10:38:07.610663,Marwa,15,105,2023-02-10,1,10.72,4456,officiel,25,4,143
754,1048897,2023-01-11 10:38:07.620563,2023-01-11 10:38:07.620563,Marwa,Marwa,False,,2023-01-11 10:38:07.620563,2023-01-11 10:38:07.620563,Marwa,15,105,2023-02-20,1,10.72,4457,officiel,25,4,143
755,1048898,2023-01-11 10:38:07.625658,2023-01-11 10:38:07.625658,Marwa,Marwa,False,,2023-01-11 10:38:07.625658,2023-01-11 10:38:07.625658,Marwa,15,105,2023-02-21,1,10.72,4458,officiel,25,4,143
756,1048899,2023-01-11 10:38:07.635884,2023-01-11 10:38:07.635884,Marwa,Marwa,False,,2023-01-11 10:38:07.635884,2023-01-11 10:38:07.635884,Marwa,15,105,2023-02-22,1,10.72,4459,officiel,25,4,143
