,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,material,plan_date,element,data_element_planif,message,needs,qte_available,date_reordo,supplier,customer,week_production_plan,week_programm_demand,week_logistic_stock 
1121,8030,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2022-09-07,App.cd,4501217590,,-1.0,-1.0,,,C57600,,,
1122,8031,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2022-09-15,OF,6113047,10.0,1.0,0.0,2022-09-07,,C57600,,,
1123,8032,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2022-09-05,StkCli,A110702043,,0.0,0.0,,,C57600,,,
1124,8033,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2022-11-22,ORDPLA,981235929,15.0,1.0,1.0,2022-11-28,,C57600,,,
1125,8034,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2022-11-28,APP.DA,120700923,,-1.0,0.0,,,C57600,,,
1126,8035,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2022-09-05,StkCli,A110702060,,0.0,0.0,,,C57600,,,
1127,8036,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2023-06-19,ORDPLA,981575176,,1.0,1.0,,,C57600,,,
1128,8037,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2023-06-19,APP.DA,119361393,,-1.0,0.0,,,C57600,,,
1129,8038,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2022-09-05,StkCli,A110702068,,0.0,0.0,,,C57600,,,
1130,8039,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2023-09-26,ORDPLA,982115215,,1.0,1.0,,,C57600,,,
1131,8040,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2023-09-27,APP.DA,120228347,,-1.0,0.0,,,C57600,,,
1132,8041,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2022-09-05,StkCli,A110702072,,0.0,0.0,,,C57600,,,
1133,8042,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2023-11-06,ORDPLA,982402566,,1.0,1.0,,,C57600,,,
1134,8043,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015669M,2023-11-06,APP.DA,120890083,,-1.0,0.0,,,C57600,,,
1135,8044,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-09-05,Stock,,,0.0,0.0,,,,,,
1136,8045,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-09-05,STKMAG,2101 Mag. non planif,,0.0,0.0,,,,,,
1137,8046,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-09-05,STKMAG,2700 Mag. non planif,,0.0,0.0,,,,,,
1138,8047,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-09-05,StkCli,A110702036,,0.0,0.0,,,C57600,,,
1139,8048,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-09-07,App.cd,4501217590,,-1.0,-1.0,,,C57600,,,
1140,8049,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-09-15,OF,6113044,10.0,1.0,0.0,2022-09-07,,C57600,,,
1141,8050,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-09-05,StkCli,A110702043,,0.0,0.0,,,C57600,,,
1142,8051,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-11-22,ORDPLA,981235944,15.0,1.0,1.0,2022-11-28,,C57600,,,
1143,8052,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-11-28,APP.DA,120700920,,-1.0,0.0,,,C57600,,,
1144,8053,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-09-05,StkCli,A110702060,,0.0,0.0,,,C57600,,,
1145,8054,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2023-06-19,ORDPLA,981575175,,1.0,1.0,,,C57600,,,
1146,8055,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2023-06-19,APP.DA,119361392,,-1.0,0.0,,,C57600,,,
1147,8056,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-09-05,StkCli,A110702068,,0.0,0.0,,,C57600,,,
1148,8057,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2023-09-26,ORDPLA,982115214,,1.0,1.0,,,C57600,,,
1149,8058,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2023-09-27,APP.DA,120228346,,-1.0,0.0,,,C57600,,,
1150,8059,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2022-09-05,StkCli,A110702072,,0.0,0.0,,,C57600,,,
1151,8060,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2023-11-06,ORDPLA,982402565,,1.0,1.0,,,C57600,,,
1152,8061,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015668M,2023-11-06,APP.DA,120890082,,-1.0,0.0,,,C57600,,,
1153,8062,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-09-05,Stock,,,0.0,0.0,,,,,,
1154,8063,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-09-05,STKMAG,2101 Mag. non planif,,0.0,0.0,,,,,,
1155,8064,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-09-05,STKMAG,2700 Mag. non planif,,0.0,0.0,,,,,,
1156,8065,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-09-05,StkCli,A110702036,,0.0,0.0,,,C57600,,,
1157,8066,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-09-07,App.cd,4501217590,,-1.0,-1.0,,,C57600,,,
1158,8067,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-09-12,OF,6113049,10.0,1.0,0.0,2022-09-07,,C57600,,,
1159,8068,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-09-05,StkCli,A110702043,,0.0,0.0,,,C57600,,,
1160,8069,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-11-22,ORDPLA,981235938,15.0,1.0,1.0,2022-11-28,,C57600,,,
1161,8070,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-11-28,APP.DA,120700919,,-1.0,0.0,,,C57600,,,
1162,8071,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-09-05,StkCli,A110702060,,0.0,0.0,,,C57600,,,
1163,8072,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2023-06-19,ORDPLA,981575174,,1.0,1.0,,,C57600,,,
1164,8073,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2023-06-19,APP.DA,119361381,,-1.0,0.0,,,C57600,,,
1165,8074,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-09-05,StkCli,A110702068,,0.0,0.0,,,C57600,,,
1166,8075,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2023-09-26,ORDPLA,982115213,,1.0,1.0,,,C57600,,,
1167,8076,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2023-09-27,APP.DA,120228345,,-1.0,0.0,,,C57600,,,
1168,8077,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2022-09-05,StkCli,A110702072,,0.0,0.0,,,C57600,,,
1169,8078,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2023-11-06,ORDPLA,982402564,,1.0,1.0,,,C57600,,,
1170,8079,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015667M,2023-11-06,APP.DA,120890081,,-1.0,0.0,,,C57600,,,
1171,8080,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-09-05,Stock,,,0.0,0.0,,,,,,
1172,8081,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-09-05,STKMAG,2101 Mag. non planif,,0.0,0.0,,,,,,
1173,8082,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-09-05,STKMAG,2700 Mag. non planif,,0.0,0.0,,,,,,
1174,8083,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-09-05,StkCli,A110702036,,0.0,0.0,,,C57600,,,
1175,8084,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-09-07,App.cd,4501217590,,-1.0,-1.0,,,C57600,,,
1176,8085,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-09-12,OF,6113048,10.0,1.0,0.0,2022-09-07,,C57600,,,
1177,8086,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-09-05,StkCli,A110702043,,0.0,0.0,,,C57600,,,
1178,8087,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-11-22,ORDPLA,981235935,15.0,1.0,1.0,2022-11-28,,C57600,,,
1179,8088,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-11-28,APP.DA,120700918,,-1.0,0.0,,,C57600,,,
1180,8089,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-09-05,StkCli,A110702060,,0.0,0.0,,,C57600,,,
1181,8090,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2023-06-19,ORDPLA,981575173,,1.0,1.0,,,C57600,,,
1182,8091,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2023-06-19,APP.DA,119361379,,-1.0,0.0,,,C57600,,,
1183,8092,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-09-05,StkCli,A110702068,,0.0,0.0,,,C57600,,,
1184,8093,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2023-09-26,ORDPLA,982115212,,1.0,1.0,,,C57600,,,
1185,8094,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2023-09-27,APP.DA,120228344,,-1.0,0.0,,,C57600,,,
1186,8095,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2022-09-05,StkCli,A110702072,,0.0,0.0,,,C57600,,,
1187,8096,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2023-11-06,ORDPLA,982402563,,1.0,1.0,,,C57600,,,
1188,8097,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0015666M,2023-11-06,APP.DA,120890079,,-1.0,0.0,,,C57600,,,
1189,8098,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014649M,2022-09-05,Stock,,,0.0,0.0,,,,,,
1190,8099,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014649M,2022-09-05,STKMAG,2101 Mag. non planif,,0.0,0.0,,,,,,
1191,8100,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014649M,2022-09-05,STKMAG,2700 Mag. non planif,,0.0,0.0,,,,,,
1192,8101,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,Stock,,,0.0,0.0,,,,,,
1193,8102,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,STKMAG,2101 Mag. non planif,,0.0,0.0,,,,,,
1194,8103,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,STKMAG,2700 Mag. non planif,,0.0,0.0,,,,,,
1195,8104,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,StkCli,A117702031,,0.0,0.0,,,C57600,,,
1196,8105,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-02,CDECLI,A117702031,,-1.0,-1.0,,,C57600,,,
1197,8106,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-14,OF,6098303,10.0,1.0,0.0,2022-09-02,,C57600,,,
1198,8107,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,StkCli,A117702032,,0.0,0.0,,,C57600,,,
1199,8108,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-13,CDECLI,A117702032,,-1.0,-1.0,,,C57600,,,
1200,8109,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-26,OF,6098304,10.0,1.0,0.0,2022-09-13,,C57600,,,
1201,8110,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,StkCli,A117702033,,0.0,0.0,,,C57600,,,
1202,8111,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-21,ORDPLA,980824321,15.0,1.0,1.0,2022-09-23,,C57600,,,
1203,8112,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-23,CDECLI,A117702033,,-1.0,0.0,,,C57600,,,
1204,8113,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,StkCli,A117702034,,0.0,0.0,,,C57600,,,
1205,8114,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-30,ORDPLA,980824322,15.0,1.0,1.0,2022-10-10,,C57600,,,
1206,8115,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-10-10,CDECLI,A117702034,,-1.0,0.0,,,C57600,,,
1207,8116,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,StkCli,A117702035,,0.0,0.0,,,C57600,,,
1208,8117,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-10-20,CDECLI,A117702035,,-1.0,-1.0,,,C57600,,,
1209,8118,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-10-21,ORDPLA,980824323,10.0,1.0,0.0,2022-10-20,,C57600,,,
1210,8119,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,StkCli,A117702036,,0.0,0.0,,,C57600,,,
1211,8120,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-10-12,ORDPLA,980824324,15.0,1.0,1.0,2022-10-19,,C57600,,,
1212,8121,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-10-19,CDECLI,A117702036,,-1.0,0.0,,,C57600,,,
1213,8122,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,StkCli,A117702037,,0.0,0.0,,,C57600,,,
1214,8123,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-11-01,ORDPLA,980824325,15.0,1.0,1.0,2022-11-10,,C57600,,,
1215,8124,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-11-10,CDECLI,A117702037,,-1.0,0.0,,,C57600,,,
1216,8125,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,StkCli,A117702038,,0.0,0.0,,,C57600,,,
1217,8126,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-11-10,ORDPLA,980824326,15.0,1.0,1.0,2022-11-21,,C57600,,,
1218,8127,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-11-21,CDECLI,A117702038,,-1.0,0.0,,,C57600,,,
1219,8128,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,StkCli,A117702039,,0.0,0.0,,,C57600,,,
1220,8129,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-11-21,ORDPLA,980824327,15.0,1.0,1.0,2022-12-05,,C57600,,,
1221,8130,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-12-05,CDECLI,A117702039,,-1.0,0.0,,,C57600,,,
1222,8131,2022-09-12 15:52:47.174005,2022-09-12 15:52:47.174005,Marwa,Marwa,False,Marwa,2022-09-12 15:52:47.175086,2022-09-12 15:52:47.175086,Marwa,IS0014648M,2022-09-05,StkCli,A117702040,,0.0,0.0,,,C57600,,,
