,id,created_at,updated_at,created_by,updated_by,is_deleted,deleted_by,deleted_at,restored_at,restored_by,division,profit_centre,order,material,designation,order_type,order_quantity,date_start_plan,date_end_plan,fixation,date_reordo,message,order_stat,customer_order,date_end_real,AllocatedTime,Leadtime,workstation,Allocated_Time_On_Workstation,Smooth_Family,Ranking,Freeze_end_date,Remain_to_do,smoothing_end_date,closed,version,shared,date,date_week,date_month,date_year,date_year_week,date_year_month,order_nature,order_nature_closed,date_production,date_production_week,date_production_month,date_production_year,date_production_year_week,date_production_year_month
803,134980,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517493,IS0023355M,105A-93VU,KD,1,2024-01-04,2024-01-05,None,,,None,A310512086,,3.0,3.0,test,3.0,1,2024-01-05,,,1900-01-01 06:00:00,False,2,True,2024-01-05,1,1,2024,2024-W1,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
804,134981,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517672,IS0023355M,105A-93VU,KD,1,2024-01-04,2024-01-05,None,,,None,A310512321,,3.0,3.0,test,3.0,1,2024-01-05,,,1900-01-01 06:00:00,False,2,True,2024-01-05,1,1,2024,2024-W1,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
805,134982,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517690,IS0023355M,105A-93VU,KD,1,2024-01-05,2024-01-08,None,,,None,A310512392,,3.0,3.0,test,3.0,1,2024-01-08,,,1900-01-01 06:00:00,False,2,True,2024-01-08,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
806,134983,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517675,IS0023355M,105A-93VU,KD,1,2024-01-05,2024-01-08,None,,,None,A310512325,,3.0,3.0,test,3.0,1,2024-01-08,,,1900-01-01 06:00:00,False,2,True,2024-01-08,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
807,134984,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517678,IS0023355M,105A-93VU,KD,1,2024-01-05,2024-01-08,None,,,None,A310512328,,3.0,3.0,test,3.0,1,2024-01-08,,,1900-01-01 06:00:00,False,2,True,2024-01-08,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
808,134985,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517576,IS0023355M,105A-93VU,KD,1,2024-01-05,2024-01-08,None,,,None,A310512211,,3.0,3.0,test,3.0,1,2024-01-08,,,1900-01-01 06:00:00,False,2,True,2024-01-08,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
809,134986,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517546,IS0023355M,105A-93VU,KD,1,2024-01-05,2024-01-08,None,,,None,A310512170,,3.0,3.0,test,3.0,1,2024-01-08,,,1900-01-01 06:00:00,False,2,True,2024-01-08,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
810,134987,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517512,IS0023355M,105A-93VU,KD,1,2024-01-08,2024-01-09,None,,,None,A310512120,,3.0,3.0,test,3.0,1,2024-01-09,,,1900-01-01 06:00:00,False,2,True,2024-01-09,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
811,134988,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546843,IS0023355M,105A-93VU,KD,1,2024-01-09,2024-01-10,None,,,None,A310512334,,3.0,3.0,test,3.0,1,2024-01-10,,,1900-01-01 06:00:00,False,2,True,2024-01-10,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
812,134989,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517543,IS0023355M,105A-93VU,KD,1,2024-01-09,2024-01-10,None,,,None,A310512167,,3.0,3.0,test,3.0,1,2024-01-10,,,1900-01-01 06:00:00,False,2,True,2024-01-10,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
813,134990,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517505,IS0023355M,105A-93VU,KD,1,2024-01-09,2024-01-10,None,,,None,A310512109,,3.0,3.0,test,3.0,1,2024-01-10,,,1900-01-01 06:00:00,False,2,True,2024-01-10,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
814,134991,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517585,IS0023355M,105A-93VU,KD,1,2024-01-09,2024-01-10,None,,,None,A310512225,,3.0,3.0,test,3.0,1,2024-01-10,,,1900-01-01 06:00:00,False,2,True,2024-01-10,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
815,134992,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517679,IS0023355M,105A-93VU,KD,1,2024-01-09,2024-01-10,None,,,None,A310512331,,3.0,3.0,test,3.0,1,2024-01-10,,,1900-01-01 06:00:00,False,2,True,2024-01-10,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
816,134993,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517569,IS0023355M,105A-93VU,KD,1,2024-01-10,2024-01-11,None,,,None,A310512199,,3.0,3.0,test,3.0,1,2024-01-11,,,1900-01-01 06:00:00,False,2,True,2024-01-11,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
817,134994,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517579,IS0023355M,105A-93VU,KD,1,2024-01-10,2024-01-11,None,,,None,A310512216,,3.0,3.0,test,3.0,1,2024-01-11,,,1900-01-01 06:00:00,False,2,True,2024-01-11,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
818,134995,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546823,IS0023355M,105A-93VU,KD,1,2024-01-10,2024-01-11,None,,,None,A310512116,,3.0,3.0,test,3.0,1,2024-01-11,,,1900-01-01 06:00:00,False,2,True,2024-01-11,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
819,134996,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517629,IS0023355M,105A-93VU,KD,1,2024-01-10,2024-01-11,None,,,None,A310512276,,3.0,3.0,test,3.0,1,2024-01-11,,,1900-01-01 06:00:00,False,2,True,2024-01-11,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
820,134997,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517684,IS0023355M,105A-93VU,KD,1,2024-01-11,2024-01-12,None,,,None,A310512338,,3.0,3.0,test,3.0,1,2024-01-12,,,1900-01-01 06:00:00,False,2,True,2024-01-12,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
821,134998,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546819,IS0023355M,105A-93VU,KD,1,2024-01-11,2024-01-12,None,,,None,A310512026,,3.0,3.0,test,3.0,1,2024-01-12,,,1900-01-01 06:00:00,False,2,True,2024-01-12,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
822,134999,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517617,IS0023355M,105A-93VU,KD,1,2024-01-11,2024-01-12,None,,,None,A310512263,,3.0,3.0,test,3.0,1,2024-01-12,,,1900-01-01 06:00:00,False,2,True,2024-01-12,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
823,135000,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517592,IS0023355M,105A-93VU,KD,1,2024-01-11,2024-01-12,None,,,None,A310512232,,3.0,3.0,test,3.0,1,2024-01-12,,,1900-01-01 06:00:00,False,2,True,2024-01-12,2,1,2024,2024-W2,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
824,135001,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517567,IS0023355M,105A-93VU,KD,1,2024-01-12,2024-01-15,None,,,None,A310512196,,3.0,3.0,test,3.0,1,2024-01-15,,,1900-01-01 06:00:00,False,2,True,2024-01-15,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
825,135002,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546821,IS0023355M,105A-93VU,KD,1,2024-01-12,2024-01-15,None,,,None,A310512070,,3.0,3.0,test,3.0,1,2024-01-15,,,1900-01-01 06:00:00,False,2,True,2024-01-15,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
826,135003,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546828,IS0023355M,105A-93VU,KD,1,2024-01-12,2024-01-15,None,,,None,A310512183,,3.0,3.0,test,3.0,1,2024-01-15,,,1900-01-01 06:00:00,False,2,True,2024-01-15,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
827,135004,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517694,IS0023355M,105A-93VU,KD,1,2024-01-12,2024-01-15,None,,,None,A310512464,,3.0,3.0,test,3.0,1,2024-01-15,,,1900-01-01 06:00:00,False,2,True,2024-01-15,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
828,135005,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517630,IS0023355M,105A-93VU,KD,1,2024-01-12,2024-01-15,None,,,None,A310512277,,3.0,3.0,test,3.0,1,2024-01-15,,,1900-01-01 06:00:00,False,2,True,2024-01-15,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
829,135006,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546838,IS0023355M,105A-93VU,KD,1,2024-01-15,2024-01-16,None,,,None,A310512282,,3.0,3.0,test,3.0,1,2024-01-16,,,1900-01-01 06:00:00,False,2,True,2024-01-16,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
830,135007,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517514,IS0023355M,105A-93VU,KD,1,2024-01-15,2024-01-16,None,,,None,A310512123,,3.0,3.0,test,3.0,1,2024-01-16,,,1900-01-01 06:00:00,False,2,True,2024-01-16,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
831,135008,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517638,IS0023355M,105A-93VU,KD,1,2024-01-16,2024-01-17,None,,,None,A310512285,,3.0,3.0,test,3.0,1,2024-01-17,,,1900-01-01 06:00:00,False,2,True,2024-01-17,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
832,135009,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546848,IS0023355M,105A-93VU,KD,1,2024-01-16,2024-01-17,None,,,None,A310512341,,3.0,3.0,test,3.0,1,2024-01-17,,,1900-01-01 06:00:00,False,2,True,2024-01-17,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
833,135010,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517597,IS0023355M,105A-93VU,KD,1,2024-01-16,2024-01-17,None,,,None,A310512238,,3.0,3.0,test,3.0,1,2024-01-17,,,1900-01-01 06:00:00,False,2,True,2024-01-17,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
834,135011,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517590,IS0023355M,105A-93VU,KD,1,2024-01-16,2024-01-17,None,,,None,A310512230,,3.0,3.0,test,3.0,1,2024-01-17,,,1900-01-01 06:00:00,False,2,True,2024-01-17,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
835,135012,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517604,IS0023355M,105A-93VU,KD,1,2024-01-16,2024-01-17,None,,,None,A310512247,,3.0,3.0,test,3.0,1,2024-01-17,,,1900-01-01 06:00:00,False,2,True,2024-01-17,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
836,135013,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546822,IS0023355M,105A-93VU,KD,1,2024-01-16,2024-01-17,None,,,None,A310512100,,3.0,3.0,test,3.0,1,2024-01-17,,,1900-01-01 06:00:00,False,2,True,2024-01-17,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
837,135014,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546826,IS0023355M,105A-93VU,KD,1,2024-01-17,2024-01-18,None,,,None,A310512153,,3.0,3.0,test,3.0,1,2024-01-18,,,1900-01-01 06:00:00,False,2,True,2024-01-18,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
838,135015,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517621,IS0023355M,105A-93VU,KD,1,2024-01-17,2024-01-18,None,,,None,A310512267,,3.0,3.0,test,3.0,1,2024-01-18,,,1900-01-01 06:00:00,False,2,True,2024-01-18,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
839,135016,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546824,IS0023355M,105A-93VU,KD,1,2024-01-17,2024-01-18,None,,,None,A310512129,,3.0,3.0,test,3.0,1,2024-01-18,,,1900-01-01 06:00:00,False,2,True,2024-01-18,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
840,135017,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517602,IS0023355M,105A-93VU,KD,1,2024-01-18,2024-01-19,None,,,None,A310512245,,3.0,3.0,test,3.0,1,2024-01-19,,,1900-01-01 06:00:00,False,2,True,2024-01-19,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
841,135018,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546827,IS0023355M,105A-93VU,KD,1,2024-01-18,2024-01-19,None,,,None,A310512179,,3.0,3.0,test,3.0,1,2024-01-19,,,1900-01-01 06:00:00,False,2,True,2024-01-19,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
842,135019,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546830,IS0023355M,105A-93VU,KD,1,2024-01-18,2024-01-19,None,,,None,A310512191,,3.0,3.0,test,3.0,1,2024-01-19,,,1900-01-01 06:00:00,False,2,True,2024-01-19,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
843,135020,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517649,IS0023355M,105A-93VU,KD,1,2024-01-18,2024-01-19,None,,,None,A310512296,,3.0,3.0,test,3.0,1,2024-01-19,,,1900-01-01 06:00:00,False,2,True,2024-01-19,3,1,2024,2024-W3,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
844,135021,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517653,IS0023355M,105A-93VU,KD,1,2024-01-19,2024-01-22,None,,,None,A310512300,,3.0,3.0,test,3.0,1,2024-01-22,,,1900-01-01 06:00:00,False,2,True,2024-01-22,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
845,135022,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546840,IS0023355M,105A-93VU,KD,1,2024-01-19,2024-01-22,None,,,None,A310512295,,3.0,3.0,test,3.0,1,2024-01-22,,,1900-01-01 06:00:00,False,2,True,2024-01-22,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
846,135023,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517521,IS0023355M,105A-93VU,KD,1,2024-01-19,2024-01-22,None,,,None,A310512136,,3.0,3.0,test,3.0,1,2024-01-22,,,1900-01-01 06:00:00,False,2,True,2024-01-22,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
847,135024,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546833,IS0023355M,105A-93VU,KD,1,2024-01-19,2024-01-22,None,,,None,A310512233,,3.0,3.0,test,3.0,1,2024-01-22,,,1900-01-01 06:00:00,False,2,True,2024-01-22,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
848,135025,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546835,IS0023355M,105A-93VU,KD,1,2024-01-19,2024-01-22,None,,,None,A310512254,,3.0,3.0,test,3.0,1,2024-01-22,,,1900-01-01 06:00:00,False,2,True,2024-01-22,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
849,135026,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517692,IS0023355M,105A-93VU,KD,1,2024-01-19,2024-01-22,None,,,None,A310512421,,3.0,3.0,test,3.0,1,2024-01-22,,,1900-01-01 06:00:00,False,2,True,2024-01-22,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
850,135027,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546852,IS0023355M,105A-93VU,KD,1,2024-01-22,2024-01-23,None,,,None,A310512356,,3.0,3.0,test,3.0,1,2024-01-23,,,1900-01-01 06:00:00,False,2,True,2024-01-23,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
851,135028,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546839,IS0023355M,105A-93VU,KD,1,2024-01-22,2024-01-23,None,,,None,A310512283,,3.0,3.0,test,3.0,1,2024-01-23,,,1900-01-01 06:00:00,False,2,True,2024-01-23,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
852,135029,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546844,IS0023355M,105A-93VU,KD,1,2024-01-23,2024-01-24,None,,,None,A310512335,,3.0,3.0,test,3.0,1,2024-01-24,,,1900-01-01 06:00:00,False,2,True,2024-01-24,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
853,135030,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546834,IS0023355M,105A-93VU,KD,1,2024-01-23,2024-01-24,None,,,None,A310512242,,3.0,3.0,test,3.0,1,2024-01-24,,,1900-01-01 06:00:00,False,2,True,2024-01-24,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
854,135031,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982546831,IS0023355M,105A-93VU,KD,1,2024-01-23,2024-01-24,None,,,None,A310512203,,3.0,3.0,test,3.0,1,2024-01-24,,,1900-01-01 06:00:00,False,2,True,2024-01-24,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
855,135032,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517660,IS0023355M,105A-93VU,KD,1,2024-01-23,2024-01-24,None,,,None,A310512307,,3.0,3.0,test,3.0,1,2024-01-24,,,1900-01-01 06:00:00,False,2,True,2024-01-24,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
856,135033,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517667,IS0023355M,105A-93VU,KD,1,2024-01-23,2024-01-24,None,,,None,A310512315,,3.0,3.0,test,3.0,1,2024-01-24,,,1900-01-01 06:00:00,False,2,True,2024-01-24,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
857,135034,2022-10-03 13:29:16.506500,2022-10-03 13:29:16.509500,Marwa,Marwa,False,,2022-10-03 13:29:16.510500,2022-10-03 13:29:16.510500,,2110,105,982517673,IS0023355M,105A-93VU,KD,1,2024-01-24,2024-01-25,None,,,None,A310512323,,3.0,3.0,test,3.0,1,2024-01-25,,,1900-01-01 06:00:00,False,2,True,2024-01-25,4,1,2024,2024-W4,2024-M1,OP,OPFalse,1900-01-01 06:00:00,1,1,1900,1900-W1,1900-M1
