,division,profit_centre,order,material,designation,order_type,order_quantity,date_start_plan,date_end_plan,fixation,date_reordo,message,order_stat,customer_order,date_end_real,AllocatedTime,Leadtime,workstation,Allocated_Time_On_Workstation,Smooth_Family,Ranking,Freeze_end_date,Remain_to_do,closed
526,2110,105,982054184,IS0023355M,105A-93VU,KD,1,2023-03-09,2023-03-10,None,,,None,A310511816,,2.0,2.0,2,2.0,1,2023-03-10,,,False
527,2110,105,982054180,IS0023355M,105A-93VU,KD,1,2023-03-10,2023-03-13,None,,,None,A310511811,,2.0,2.0,2,2.0,1,2023-03-13,,,False
528,2110,105,982054174,IS0023355M,105A-93VU,KD,1,2023-03-10,2023-03-13,None,,,None,A310511796,,2.0,2.0,2,2.0,1,2023-03-13,,,False
529,2110,105,982054187,IS0023355M,105A-93VU,KD,1,2023-03-13,2023-03-14,None,,,None,A310511822,,2.0,2.0,2,2.0,1,2023-03-14,,,False
530,2110,105,982054186,IS0023355M,105A-93VU,KD,1,2023-03-14,2023-03-15,None,,,None,A310511821,,2.0,2.0,2,2.0,1,2023-03-15,,,False
531,2110,105,982054190,IS0023355M,105A-93VU,KD,1,2023-03-16,2023-03-17,None,,,None,A310511827,,2.0,2.0,2,2.0,1,2023-03-17,,,False
532,2110,105,982054087,IS0023355M,105A-93VU,KD,1,2023-03-16,2023-03-17,None,,,None,A310511614,,2.0,2.0,2,2.0,1,2023-03-17,,,False
533,2110,105,982054247,IS0023355M,105A-93VU,KD,1,2023-03-17,2023-03-21,None,,,None,A310511921,,2.0,2.0,2,2.0,1,2023-03-21,,,False
534,2110,105,982054153,IS0023355M,105A-93VU,KD,1,2023-03-21,2023-03-22,None,,,None,A310511757,,2.0,2.0,2,2.0,1,2023-03-22,,,False
535,2110,105,982054188,IS0023355M,105A-93VU,KD,1,2023-03-21,2023-03-22,None,,,None,A310511823,,2.0,2.0,2,2.0,1,2023-03-22,,,False
536,2110,105,982054169,IS0023355M,105A-93VU,KD,1,2023-03-22,2023-03-23,None,,,None,A310511788,,2.0,2.0,2,2.0,1,2023-03-23,,,False
537,2110,105,982054194,IS0023355M,105A-93VU,KD,1,2023-03-23,2023-03-24,None,,,None,A310511834,,2.0,2.0,2,2.0,1,2023-03-24,,,False
538,2110,105,982054191,IS0023355M,105A-93VU,KD,1,2023-03-23,2023-03-24,None,,,None,A310511830,,2.0,2.0,2,2.0,1,2023-03-24,,,False
539,2110,105,982054192,IS0023355M,105A-93VU,KD,1,2023-03-24,2023-03-27,None,,,None,A310511832,,2.0,2.0,2,2.0,1,2023-03-27,,,False
540,2110,105,982054193,IS0023355M,105A-93VU,KD,1,2023-03-24,2023-03-27,None,,,None,A310511833,,2.0,2.0,2,2.0,1,2023-03-27,,,False
541,2110,105,982054202,IS0023355M,105A-93VU,KD,1,2023-03-27,2023-03-28,None,,,None,A310511846,,2.0,2.0,2,2.0,1,2023-03-28,,,False
542,2110,105,982054200,IS0023355M,105A-93VU,KD,1,2023-03-27,2023-03-28,None,,,None,A310511842,,2.0,2.0,2,2.0,1,2023-03-28,,,False
543,2110,105,982054199,IS0023355M,105A-93VU,KD,1,2023-03-27,2023-03-28,None,,,None,A310511839,,2.0,2.0,2,2.0,1,2023-03-28,,,False
544,2110,105,982054085,IS0023355M,105A-93VU,KD,1,2023-03-27,2023-03-28,None,,,None,A310511596,,2.0,2.0,2,2.0,1,2023-03-28,,,False
545,2110,105,982054201,IS0023355M,105A-93VU,KD,1,2023-03-27,2023-03-28,None,,,None,A310511845,,2.0,2.0,2,2.0,1,2023-03-28,,,False
546,2110,105,982054206,IS0023355M,105A-93VU,KD,1,2023-03-28,2023-03-29,None,,,None,A310511854,,2.0,2.0,2,2.0,1,2023-03-29,,,False
547,2110,105,982054230,IS0023355M,105A-93VU,KD,1,2023-03-28,2023-03-29,None,,,None,A310511887,,2.0,2.0,2,2.0,1,2023-03-29,,,False
548,2110,105,982054207,IS0023355M,105A-93VU,KD,1,2023-03-29,2023-03-30,None,,,None,A310511855,,2.0,2.0,2,2.0,1,2023-03-30,,,False
549,2110,105,982054220,IS0023355M,105A-93VU,KD,1,2023-03-30,2023-03-31,None,,,None,A310511870,,2.0,2.0,2,2.0,1,2023-03-31,,,False
550,2110,105,982054197,IS0023355M,105A-93VU,KD,1,2023-03-30,2023-03-31,None,,,None,A310511837,,2.0,2.0,2,2.0,1,2023-03-31,,,False
551,2110,105,982054245,IS0023355M,105A-93VU,KD,1,2023-03-31,2023-04-03,None,,,None,A310511914,,2.0,2.0,2,2.0,1,2023-04-03,,,False
552,2110,105,982054219,IS0023355M,105A-93VU,KD,1,2023-03-31,2023-04-03,None,,,None,A310511869,,2.0,2.0,2,2.0,1,2023-04-03,,,False
553,2110,105,982054215,IS0023355M,105A-93VU,KD,1,2023-04-03,2023-04-04,None,,,None,A310511864,,2.0,2.0,2,2.0,1,2023-04-04,,,False
554,2110,105,982054198,IS0023355M,105A-93VU,KD,1,2023-04-03,2023-04-04,None,,,None,A310511838,,2.0,2.0,2,2.0,1,2023-04-04,,,False
555,2110,105,982054225,IS0023355M,105A-93VU,KD,1,2023-04-04,2023-04-05,None,,,None,A310511876,,2.0,2.0,2,2.0,1,2023-04-05,,,False
556,2110,105,982054223,IS0023355M,105A-93VU,KD,1,2023-04-05,2023-04-06,None,,,None,A310511873,,2.0,2.0,2,2.0,1,2023-04-06,,,False
557,2110,105,982054227,IS0023355M,105A-93VU,KD,1,2023-04-06,2023-04-07,None,,,None,A310511882,,2.0,2.0,2,2.0,1,2023-04-07,,,False
558,2110,105,982054182,IS0023355M,105A-93VU,KD,1,2023-04-07,2023-04-10,None,,,None,A310511814,,2.0,2.0,2,2.0,1,2023-04-10,,,False
559,2110,105,982054228,IS0023355M,105A-93VU,KD,1,2023-04-11,2023-04-12,None,,,None,A310511885,,2.0,2.0,2,2.0,1,2023-04-12,,,False
560,2110,105,982054226,IS0023355M,105A-93VU,KD,1,2023-04-12,2023-04-13,None,,,None,A310511880,,2.0,2.0,2,2.0,1,2023-04-13,,,False
561,2110,105,982054233,IS0023355M,105A-93VU,KD,1,2023-04-12,2023-04-13,None,,,None,A310511893,,2.0,2.0,2,2.0,1,2023-04-13,,,False
562,2110,105,982054107,IS0023355M,105A-93VU,KD,1,2023-04-13,2023-04-14,None,,,None,A310511669,,2.0,2.0,2,2.0,1,2023-04-14,,,False
563,2110,105,982054106,IS0023355M,105A-93VU,KD,1,2023-04-13,2023-04-14,None,,,None,A310511668,,2.0,2.0,2,2.0,1,2023-04-14,,,False
564,2110,105,982054089,IS0023355M,105A-93VU,KD,1,2023-04-14,2023-04-17,None,,,None,A310511627,,2.0,2.0,2,2.0,1,2023-04-17,,,False
565,2110,105,982054276,IS0023355M,105A-93VU,KD,1,2023-04-14,2023-04-17,None,,,None,A310511964,,2.0,2.0,2,2.0,1,2023-04-17,,,False
566,2110,105,982054238,IS0023355M,105A-93VU,KD,1,2023-04-17,2023-04-18,None,,,None,A310511904,,2.0,2.0,2,2.0,1,2023-04-18,,,False
567,2110,105,982054240,IS0023355M,105A-93VU,KD,1,2023-04-17,2023-04-18,None,,,None,A310511907,,2.0,2.0,2,2.0,1,2023-04-18,,,False
568,2110,105,982054203,IS0023355M,105A-93VU,KD,1,2023-04-17,2023-04-18,None,,,None,A310511848,,2.0,2.0,2,2.0,1,2023-04-18,,,False
569,2110,105,982054097,IS0023355M,105A-93VU,KD,1,2023-04-19,2023-04-24,None,,,None,A310511653,,2.0,2.0,2,2.0,1,2023-04-24,,,False
570,2110,105,982054244,IS0023355M,105A-93VU,KD,1,2023-04-26,2023-04-27,None,,,None,A310511911,,2.0,2.0,2,2.0,1,2023-04-27,,,False
571,2110,105,982054248,IS0023355M,105A-93VU,KD,1,2023-04-26,2023-04-27,None,,,None,A310511923,,2.0,2.0,2,2.0,1,2023-04-27,,,False
572,2110,105,982054229,IS0023355M,105A-93VU,KD,1,2023-04-27,2023-04-28,None,,,None,A310511886,,2.0,2.0,2,2.0,1,2023-04-28,,,False
573,2110,105,982054211,IS0023355M,105A-93VU,KD,1,2023-04-27,2023-04-28,None,,,None,A310511859,,2.0,2.0,2,2.0,1,2023-04-28,,,False
574,2110,105,982054212,IS0023355M,105A-93VU,KD,1,2023-04-28,2023-05-02,None,,,None,A310511860,,2.0,2.0,2,2.0,1,2023-05-02,,,False
575,2110,105,982054251,IS0023355M,105A-93VU,KD,1,2023-05-02,2023-05-03,None,,,None,A310511927,,2.0,2.0,2,2.0,1,2023-05-03,,,False
576,2110,105,982054294,IS0023355M,105A-93VU,KD,1,2023-05-02,2023-05-03,None,,,None,A310511983,,2.0,2.0,2,2.0,1,2023-05-03,,,False
577,2110,105,982054213,IS0023355M,105A-93VU,KD,1,2023-05-03,2023-05-04,None,,,None,A310511862,,2.0,2.0,2,2.0,1,2023-05-04,,,False
578,2110,105,982054189,IS0023355M,105A-93VU,KD,1,2023-05-03,2023-05-04,None,,,None,A310511825,,2.0,2.0,2,2.0,1,2023-05-04,,,False
579,2110,105,982054253,IS0023355M,105A-93VU,KD,1,2023-05-04,2023-05-05,None,,,None,A310511930,,2.0,2.0,2,2.0,1,2023-05-05,,,False
580,2110,105,982054113,IS0023355M,105A-93VU,KD,1,2023-05-05,2023-05-08,None,,,None,A310511681,,2.0,2.0,2,2.0,1,2023-05-08,,,False
581,2110,105,982054214,IS0023355M,105A-93VU,KD,1,2023-05-05,2023-05-08,None,,,None,A310511863,,2.0,2.0,2,2.0,1,2023-05-08,,,False
582,2110,105,982054256,IS0023355M,105A-93VU,KD,1,2023-05-08,2023-05-09,None,,,None,A310511936,,2.0,2.0,2,2.0,1,2023-05-09,,,False
583,2110,105,982054241,IS0023355M,105A-93VU,KD,1,2023-05-09,2023-05-10,None,,,None,A310511908,,2.0,2.0,2,2.0,1,2023-05-10,,,False
584,2110,105,982054222,IS0023355M,105A-93VU,KD,1,2023-05-09,2023-05-10,None,,,None,A310511872,,2.0,2.0,2,2.0,1,2023-05-10,,,False
585,2110,105,982054121,IS0023355M,105A-93VU,KD,1,2023-05-10,2023-05-11,None,,,None,A310511700,,2.0,2.0,2,2.0,1,2023-05-11,,,False
586,2110,105,982054235,IS0023355M,105A-93VU,KD,1,2023-05-10,2023-05-11,None,,,None,A310511901,,2.0,2.0,2,2.0,1,2023-05-11,,,False
587,2110,105,982054258,IS0023355M,105A-93VU,KD,1,2023-05-11,2023-05-12,None,,,None,A310511940,,2.0,2.0,2,2.0,1,2023-05-12,,,False
588,2110,105,982054263,IS0023355M,105A-93VU,KD,1,2023-05-12,2023-05-15,None,,,None,A310511945,,2.0,2.0,2,2.0,1,2023-05-15,,,False
589,2110,105,982054237,IS0023355M,105A-93VU,KD,1,2023-05-12,2023-05-15,None,,,None,A310511903,,2.0,2.0,2,2.0,1,2023-05-15,,,False
590,2110,105,982054129,IS0023355M,105A-93VU,KD,1,2023-05-15,2023-05-16,None,,,None,A310511712,,2.0,2.0,2,2.0,1,2023-05-16,,,False
591,2110,105,982054265,IS0023355M,105A-93VU,KD,1,2023-05-15,2023-05-16,None,,,None,A310511948,,2.0,2.0,2,2.0,1,2023-05-16,,,False
592,2110,105,982054254,IS0023355M,105A-93VU,KD,1,2023-05-16,2023-05-17,None,,,None,A310511931,,2.0,2.0,2,2.0,1,2023-05-17,,,False
593,2110,105,982054252,IS0023355M,105A-93VU,KD,1,2023-05-17,2023-05-18,None,,,None,A310511928,,2.0,2.0,2,2.0,1,2023-05-18,,,False
594,2110,105,982054272,IS0023355M,105A-93VU,KD,1,2023-05-17,2023-05-18,None,,,None,A310511959,,2.0,2.0,2,2.0,1,2023-05-18,,,False
595,2110,105,982054236,IS0023355M,105A-93VU,KD,1,2023-05-18,2023-05-19,None,,,None,A310511902,,2.0,2.0,2,2.0,1,2023-05-19,,,False
596,2110,105,982054231,IS0023355M,105A-93VU,KD,1,2023-05-18,2023-05-19,None,,,None,A310511888,,2.0,2.0,2,2.0,1,2023-05-19,,,False
597,2110,105,982054275,IS0023355M,105A-93VU,KD,1,2023-05-19,2023-05-22,None,,,None,A310511963,,2.0,2.0,2,2.0,1,2023-05-22,,,False
598,2110,105,982054279,IS0023355M,105A-93VU,KD,1,2023-05-22,2023-05-23,None,,,None,A310511967,,2.0,2.0,2,2.0,1,2023-05-23,,,False
599,2110,105,982054234,IS0023355M,105A-93VU,KD,1,2023-05-22,2023-05-23,None,,,None,A310511895,,2.0,2.0,2,2.0,1,2023-05-23,,,False
600,2110,105,982054267,IS0023355M,105A-93VU,KD,1,2023-05-23,2023-05-24,None,,,None,A310511951,,2.0,2.0,2,2.0,1,2023-05-24,,,False
601,2110,105,982054282,IS0023355M,105A-93VU,KD,1,2023-05-24,2023-05-25,None,,,None,A310511970,,2.0,2.0,2,2.0,1,2023-05-25,,,False
602,2110,105,982054257,IS0023355M,105A-93VU,KD,1,2023-05-24,2023-05-25,None,,,None,A310511939,,2.0,2.0,2,2.0,1,2023-05-25,,,False
603,2110,105,982054299,IS0023355M,105A-93VU,KD,1,2023-05-25,2023-05-26,None,,,None,A310511993,,2.0,2.0,2,2.0,1,2023-05-26,,,False
604,2110,105,982054130,IS0023355M,105A-93VU,KD,1,2023-05-26,2023-05-29,None,,,None,A310511713,,2.0,2.0,2,2.0,1,2023-05-29,,,False
605,2110,105,982054134,IS0023355M,105A-93VU,KD,1,2023-05-26,2023-05-29,None,,,None,A310511721,,2.0,2.0,2,2.0,1,2023-05-29,,,False
606,2110,105,982054277,IS0023355M,105A-93VU,KD,1,2023-05-26,2023-05-29,None,,,None,A310511965,,2.0,2.0,2,2.0,1,2023-05-29,,,False
607,2110,105,982054286,IS0023355M,105A-93VU,KD,1,2023-05-29,2023-05-30,None,,,None,A310511975,,2.0,2.0,2,2.0,1,2023-05-30,,,False
608,2110,105,982054171,IS0023355M,105A-93VU,KD,1,2023-05-30,2023-05-31,None,,,None,A310511791,,2.0,2.0,2,2.0,1,2023-05-31,,,False
609,2110,105,982054290,IS0023355M,105A-93VU,KD,1,2023-05-30,2023-05-31,None,,,None,A310511979,,2.0,2.0,2,2.0,1,2023-05-31,,,False
610,2110,105,982054293,IS0023355M,105A-93VU,KD,1,2023-05-31,2023-06-01,None,,,None,A310511982,,2.0,2.0,2,2.0,1,2023-06-01,,,False
611,2110,105,982054271,IS0023355M,105A-93VU,KD,1,2023-05-31,2023-06-01,None,,,None,A310511958,,2.0,2.0,2,2.0,1,2023-06-01,,,False
612,2110,105,982054239,IS0023355M,105A-93VU,KD,1,2023-06-01,2023-06-02,None,,,None,A310511905,,2.0,2.0,2,2.0,1,2023-06-02,,,False
613,2110,105,982054297,IS0023355M,105A-93VU,KD,1,2023-06-02,2023-06-05,None,,,None,A310511989,,2.0,2.0,2,2.0,1,2023-06-05,,,False
614,2110,105,982054288,IS0023355M,105A-93VU,KD,1,2023-06-02,2023-06-05,None,,,None,A310511977,,2.0,2.0,2,2.0,1,2023-06-05,,,False
615,2110,105,982054246,IS0023355M,105A-93VU,KD,1,2023-06-02,2023-06-05,None,,,None,A310511917,,2.0,2.0,2,2.0,1,2023-06-05,,,False
616,2110,105,982054303,IS0023355M,105A-93VU,KD,1,2023-06-02,2023-06-05,None,,,None,A310511997,,2.0,2.0,2,2.0,1,2023-06-05,,,False
617,2110,105,982054300,IS0023355M,105A-93VU,KD,1,2023-06-02,2023-06-05,None,,,None,A310511994,,2.0,2.0,2,2.0,1,2023-06-05,,,False
618,2110,105,982054284,IS0023355M,105A-93VU,KD,1,2023-06-02,2023-06-05,None,,,None,A310511973,,2.0,2.0,2,2.0,1,2023-06-05,,,False
619,2110,105,982054283,IS0023355M,105A-93VU,KD,1,2023-06-02,2023-06-05,None,,,None,A310511971,,2.0,2.0,2,2.0,1,2023-06-05,,,False
620,2110,105,982054178,IS0023355M,105A-93VU,KD,1,2023-06-05,2023-06-06,None,,,None,A310511806,,2.0,2.0,2,2.0,1,2023-06-06,,,False
621,2110,105,982054144,IS0023355M,105A-93VU,KD,1,2023-06-05,2023-06-06,None,,,None,A310511740,,2.0,2.0,2,2.0,1,2023-06-06,,,False
622,2110,105,982054262,IS0023355M,105A-93VU,KD,1,2023-06-05,2023-06-06,None,,,None,A310511944,,2.0,2.0,2,2.0,1,2023-06-06,,,False
623,2110,105,982054311,IS0023355M,105A-93VU,KD,1,2023-06-05,2023-06-06,None,,,None,A310512005,,2.0,2.0,2,2.0,1,2023-06-06,,,False
624,2110,105,982054151,IS0023355M,105A-93VU,KD,1,2023-06-06,2023-06-07,None,,,None,A310511755,,2.0,2.0,2,2.0,1,2023-06-07,,,False
625,2110,105,982054313,IS0023355M,105A-93VU,KD,1,2023-06-06,2023-06-07,None,,,None,A310512007,,2.0,2.0,2,2.0,1,2023-06-07,,,False
626,2110,105,982054264,IS0023355M,105A-93VU,KD,1,2023-06-06,2023-06-07,None,,,None,A310511946,,2.0,2.0,2,2.0,1,2023-06-07,,,False
627,2110,105,982054268,IS0023355M,105A-93VU,KD,1,2023-06-06,2023-06-07,None,,,None,A310511954,,2.0,2.0,2,2.0,1,2023-06-07,,,False
628,2110,105,982054249,IS0023355M,105A-93VU,KD,1,2023-06-07,2023-06-08,None,,,None,A310511924,,2.0,2.0,2,2.0,1,2023-06-08,,,False
629,2110,105,982054269,IS0023355M,105A-93VU,KD,1,2023-06-08,2023-06-09,None,,,None,A310511955,,2.0,2.0,2,2.0,1,2023-06-09,,,False
630,2110,105,982054317,IS0023355M,105A-93VU,KD,1,2023-06-08,2023-06-09,None,,,None,A310512013,,2.0,2.0,2,2.0,1,2023-06-09,,,False
631,2110,105,982054301,IS0023355M,105A-93VU,KD,1,2023-06-09,2023-06-12,None,,,None,A310511995,,2.0,2.0,2,2.0,1,2023-06-12,,,False
632,2110,105,982054266,IS0023355M,105A-93VU,KD,1,2023-06-09,2023-06-12,None,,,None,A310511950,,2.0,2.0,2,2.0,1,2023-06-12,,,False
633,2110,105,982054320,IS0023355M,105A-93VU,KD,1,2023-06-09,2023-06-12,None,,,None,A310512016,,2.0,2.0,2,2.0,1,2023-06-12,,,False
634,2110,105,982054304,IS0023355M,105A-93VU,KD,1,2023-06-12,2023-06-13,None,,,None,A310511998,,2.0,2.0,2,2.0,1,2023-06-13,,,False
635,2110,105,982054322,IS0023355M,105A-93VU,KD,1,2023-06-12,2023-06-13,None,,,None,A310512018,,2.0,2.0,2,2.0,1,2023-06-13,,,False
636,2110,105,982054255,IS0023355M,105A-93VU,KD,1,2023-06-13,2023-06-14,None,,,None,A310511934,,2.0,2.0,2,2.0,1,2023-06-14,,,False
637,2110,105,982054166,IS0023355M,105A-93VU,KD,1,2023-06-13,2023-06-14,None,,,None,A310511783,,2.0,2.0,2,2.0,1,2023-06-14,,,False
638,2110,105,982054167,IS0023355M,105A-93VU,KD,1,2023-06-13,2023-06-14,None,,,None,A310511784,,2.0,2.0,2,2.0,1,2023-06-14,,,False
639,2110,105,982054273,IS0023355M,105A-93VU,KD,1,2023-06-13,2023-06-14,None,,,None,A310511960,,2.0,2.0,2,2.0,1,2023-06-14,,,False
640,2110,105,982054159,IS0023355M,105A-93VU,KD,1,2023-06-13,2023-06-14,None,,,None,A310511769,,2.0,2.0,2,2.0,1,2023-06-14,,,False
641,2110,105,982054316,IS0023355M,105A-93VU,KD,1,2023-06-15,2023-06-16,None,,,None,A310512010,,2.0,2.0,2,2.0,1,2023-06-16,,,False
642,2110,105,982054325,IS0023355M,105A-93VU,KD,1,2023-06-15,2023-06-16,None,,,None,A310512022,,2.0,2.0,2,2.0,1,2023-06-16,,,False
643,2110,105,982054326,IS0023355M,105A-93VU,KD,1,2023-06-19,2023-06-20,None,,,None,A310512023,,2.0,2.0,2,2.0,1,2023-06-20,,,False
644,2110,105,982054176,IS0023355M,105A-93VU,KD,1,2023-06-19,2023-06-20,None,,,None,A310511804,,2.0,2.0,2,2.0,1,2023-06-20,,,False
645,2110,105,982054329,IS0023355M,105A-93VU,KD,1,2023-06-20,2023-06-21,None,,,None,A310512027,,2.0,2.0,2,2.0,1,2023-06-21,,,False
646,2110,105,982054278,IS0023355M,105A-93VU,KD,1,2023-06-20,2023-06-21,None,,,None,A310511966,,2.0,2.0,2,2.0,1,2023-06-21,,,False
647,2110,105,982054152,IS0023355M,105A-93VU,KD,1,2023-06-20,2023-06-21,None,,,None,A310511756,,2.0,2.0,2,2.0,1,2023-06-21,,,False
648,2110,105,982054315,IS0023355M,105A-93VU,KD,1,2023-06-21,2023-06-22,None,,,None,A310512009,,2.0,2.0,2,2.0,1,2023-06-22,,,False
649,2110,105,982054281,IS0023355M,105A-93VU,KD,1,2023-06-21,2023-06-22,None,,,None,A310511969,,2.0,2.0,2,2.0,1,2023-06-22,,,False
650,2110,105,982054330,IS0023355M,105A-93VU,KD,1,2023-06-22,2023-06-23,None,,,None,A310512028,,2.0,2.0,2,2.0,1,2023-06-23,,,False
651,2110,105,982054333,IS0023355M,105A-93VU,KD,1,2023-06-23,2023-06-26,None,,,None,A310512031,,2.0,2.0,2,2.0,1,2023-06-26,,,False
652,2110,105,982054270,IS0023355M,105A-93VU,KD,1,2023-06-23,2023-06-26,None,,,None,A310511957,,2.0,2.0,2,2.0,1,2023-06-26,,,False
653,2110,105,982054285,IS0023355M,105A-93VU,KD,1,2023-06-27,2023-07-03,None,,,None,A310511974,,2.0,2.0,2,2.0,1,2023-07-03,,,False
654,2110,105,982054307,IS0023355M,105A-93VU,KD,1,2023-07-03,2023-07-04,None,,,None,A310512001,,2.0,2.0,2,2.0,1,2023-07-04,,,False
655,2110,105,982054306,IS0023355M,105A-93VU,KD,1,2023-07-03,2023-07-04,None,,,None,A310512000,,2.0,2.0,2,2.0,1,2023-07-04,,,False
656,2110,105,982054308,IS0023355M,105A-93VU,KD,1,2023-07-03,2023-07-04,None,,,None,A310512002,,2.0,2.0,2,2.0,1,2023-07-04,,,False
657,2110,105,982054321,IS0023355M,105A-93VU,KD,1,2023-07-03,2023-07-04,None,,,None,A310512017,,2.0,2.0,2,2.0,1,2023-07-04,,,False
658,2110,105,982054336,IS0023355M,105A-93VU,KD,1,2023-07-04,2023-07-05,None,,,None,A310512034,,2.0,2.0,2,2.0,1,2023-07-05,,,False
659,2110,105,982054309,IS0023355M,105A-93VU,KD,1,2023-07-04,2023-07-05,None,,,None,A310512003,,2.0,2.0,2,2.0,1,2023-07-05,,,False
660,2110,105,982054292,IS0023355M,105A-93VU,KD,1,2023-07-05,2023-07-06,None,,,None,A310511981,,2.0,2.0,2,2.0,1,2023-07-06,,,False
661,2110,105,982054328,IS0023355M,105A-93VU,KD,1,2023-07-05,2023-07-06,None,,,None,A310512025,,2.0,2.0,2,2.0,1,2023-07-06,,,False
662,2110,105,982054338,IS0023355M,105A-93VU,KD,1,2023-07-05,2023-07-06,None,,,None,A310512037,,2.0,2.0,2,2.0,1,2023-07-06,,,False
663,2110,105,982054195,IS0023355M,105A-93VU,KD,1,2023-07-06,2023-07-07,None,,,None,A310511835,,2.0,2.0,2,2.0,1,2023-07-07,,,False
664,2110,105,982054340,IS0023355M,105A-93VU,KD,1,2023-07-06,2023-07-07,None,,,None,A310512041,,2.0,2.0,2,2.0,1,2023-07-07,,,False
665,2110,105,982054291,IS0023355M,105A-93VU,KD,1,2023-07-06,2023-07-07,None,,,None,A310511980,,2.0,2.0,2,2.0,1,2023-07-07,,,False
666,2110,105,982054296,IS0023355M,105A-93VU,KD,1,2023-07-06,2023-07-07,None,,,None,A310511987,,2.0,2.0,2,2.0,1,2023-07-07,,,False
667,2110,105,982054261,IS0023355M,105A-93VU,KD,1,2023-07-06,2023-07-07,None,,,None,A310511943,,2.0,2.0,2,2.0,1,2023-07-07,,,False
668,2110,105,982054343,IS0023355M,105A-93VU,KD,1,2023-07-07,2023-07-10,None,,,None,A310512045,,2.0,2.0,2,2.0,1,2023-07-10,,,False
669,2110,105,982054335,IS0023355M,105A-93VU,KD,1,2023-07-07,2023-07-10,None,,,None,A310512033,,2.0,2.0,2,2.0,1,2023-07-10,,,False
670,2110,105,982054334,IS0023355M,105A-93VU,KD,1,2023-07-10,2023-07-11,None,,,None,A310512032,,2.0,2.0,2,2.0,1,2023-07-11,,,False
671,2110,105,982054298,IS0023355M,105A-93VU,KD,1,2023-07-10,2023-07-11,None,,,None,A310511992,,2.0,2.0,2,2.0,1,2023-07-11,,,False
672,2110,105,982054280,IS0023355M,105A-93VU,KD,1,2023-07-10,2023-07-11,None,,,None,A310511968,,2.0,2.0,2,2.0,1,2023-07-11,,,False
673,2110,105,982054351,IS0023355M,105A-93VU,KD,1,2023-07-10,2023-07-11,None,,,None,A310512053,,2.0,2.0,2,2.0,1,2023-07-11,,,False
674,2110,105,982054352,IS0023355M,105A-93VU,KD,1,2023-07-11,2023-07-12,None,,,None,A310512054,,2.0,2.0,2,2.0,1,2023-07-12,,,False
675,2110,105,982054360,IS0023355M,105A-93VU,KD,1,2023-07-12,2023-07-13,None,,,None,A310512064,,2.0,2.0,2,2.0,1,2023-07-13,,,False
676,2110,105,982054302,IS0023355M,105A-93VU,KD,1,2023-07-12,2023-07-13,None,,,None,A310511996,,2.0,2.0,2,2.0,1,2023-07-13,,,False
677,2110,105,982054354,IS0023355M,105A-93VU,KD,1,2023-07-12,2023-07-13,None,,,None,A310512058,,2.0,2.0,2,2.0,1,2023-07-13,,,False
678,2110,105,982054339,IS0023355M,105A-93VU,KD,1,2023-07-12,2023-07-13,None,,,None,A310512040,,2.0,2.0,2,2.0,1,2023-07-13,,,False
679,2110,105,982054196,IS0023355M,105A-93VU,KD,1,2023-07-13,2023-07-14,None,,,None,A310511836,,2.0,2.0,2,2.0,1,2023-07-14,,,False
680,2110,105,982054345,IS0023355M,105A-93VU,KD,1,2023-07-13,2023-07-14,None,,,None,A310512047,,2.0,2.0,2,2.0,1,2023-07-14,,,False
681,2110,105,982054314,IS0023355M,105A-93VU,KD,1,2023-07-13,2023-07-14,None,,,None,A310512008,,2.0,2.0,2,2.0,1,2023-07-14,,,False
682,2110,105,982054362,IS0023355M,105A-93VU,KD,1,2023-07-14,2023-07-17,None,,,None,A310512066,,2.0,2.0,2,2.0,1,2023-07-17,,,False
683,2110,105,982054365,IS0023355M,105A-93VU,KD,1,2023-07-14,2023-07-17,None,,,None,A310512069,,2.0,2.0,2,2.0,1,2023-07-17,,,False
684,2110,105,982054310,IS0023355M,105A-93VU,KD,1,2023-07-14,2023-07-17,None,,,None,A310512004,,2.0,2.0,2,2.0,1,2023-07-17,,,False
685,2110,105,982054369,IS0023355M,105A-93VU,KD,1,2023-07-17,2023-07-18,None,,,None,A310512074,,2.0,2.0,2,2.0,1,2023-07-18,,,False
686,2110,105,982054287,IS0023355M,105A-93VU,KD,1,2023-07-17,2023-07-18,None,,,None,A310511976,,2.0,2.0,2,2.0,1,2023-07-18,,,False
687,2110,105,982054312,IS0023355M,105A-93VU,KD,1,2023-07-17,2023-07-18,None,,,None,A310512006,,2.0,2.0,2,2.0,1,2023-07-18,,,False
688,2110,105,982054371,IS0023355M,105A-93VU,KD,1,2023-07-18,2023-07-20,None,,,None,A310512076,,2.0,2.0,2,2.0,1,2023-07-20,,,False
689,2110,105,982054356,IS0023355M,105A-93VU,KD,1,2023-07-18,2023-07-20,None,,,None,A310512060,,2.0,2.0,2,2.0,1,2023-07-20,,,False
690,2110,105,982054346,IS0023355M,105A-93VU,KD,1,2023-07-18,2023-07-20,None,,,None,A310512048,,2.0,2.0,2,2.0,1,2023-07-20,,,False
691,2110,105,982054347,IS0023355M,105A-93VU,KD,1,2023-07-20,2023-07-21,None,,,None,A310512049,,2.0,2.0,2,2.0,1,2023-07-21,,,False
692,2110,105,982054374,IS0023355M,105A-93VU,KD,1,2023-07-20,2023-07-21,None,,,None,A310512079,,2.0,2.0,2,2.0,1,2023-07-21,,,False
